collect_doc_no,doc_no,title,url,channel_name,site_name,source_name,collected_date,sentiment,hashtags,related_words,eval_words
13864369364,BL000000013864369364,"[강동 / 천호 술집] 분위기 좋은 천호동 술집, 위로스키 하이볼 위스키 맛집",https://blog.naver.com/d_qovop_b/223971474542,블로그,네이버블로그,강동구 먹짱,2025-08-15,긍정,"서이추,서이추환영,답방,맛집,천호술집,길동술집,강동술집,길동역술집,길동하이볼,길동역하이볼,천호하이볼,길동위스키,길동역위스키,천호위스키,길동바,천호바,길동역바,길동분위기좋은술집,천호분위기좋은술집,길동맥주집,천호맥주집","면도,핸드크림,머리끈,오랜만,영업시간,매일,위로,검색,생각,영업정보,위치,마감,추가정보,사용,매장,메뉴판,확인,내부,분위기,공간,남자친구,구경,재미,종류,설명,초보,후기,주문,추가,구성,기본,커플,다음,처음,우드,총평,추천,초보자,최고,센스,사람,가격,기대,손님,재료,퀄리티,서이추,환영,답방,마커,지원금,민생지원금,메뉴,음식,바닐라향,캬라멜향,풍미,파스타면,에그,소라,새우,페페론치노,오렌지 필,방울토마토,마늘,다진마늘,양송이버섯,양파,양송이,사탕,과자,하이볼,위스키,버번위스키,버번,오렌지향,온더락,발효주,맥주,안주,감바스,에그인헬,브리치즈구이,튀김,기본안주,글라스,전화번호,포드,사장,강동,천호동,술집,맛집,길동,길동역,천호역,강동구,가게,먹자골목,야장,대한민국,특별시,서울특별시,맥주집","분위기 좋다,만족하다,좋아보이다,마음에 들다,술 좋아하다,가격 만족하다,저렴한 곳,저렴한 가격,저렴하다,가득하다,추천 받다,추천 해주다,가깝다,종류 다양하다,센스 있다,다양하다,위스키 좋다,좋다,풍부하다,좋아하다,충분하다,엄청나다,친절하게 설명하다,감동하다,역하다,생기롭다,예쁘다,통통하다,완벽하다,어울리다,잘 어울리다,구성 좋다,상큼한향,달달한 향,향 잘어울리다,향 좋다,맛집,맵다,매콤하다,식감 좋다,풍미 깊다,맛있다,입맛 맞다"
13866423967,BL000000013866423967,전포동 이자카야 추천 | 치락스 후기,https://blog.naver.com/lccyxx/223972501800,블로그,네이버블로그,뭉치면 주먹밥 흩어지면 볶음밥,2025-08-16,긍정,"서면술집추천,전포동이자카야,서면하이볼,치락스,전포치락스,서이추,서이추환영,전포술집,서면술집","영업시간,월요일,요일,수요일,일요일,매주,화요일,시간,오늘,추천,후기,휴무,주차,주차불가,유료주차,사용,단체,이용,가능,예약,동반,외관,분위기,위치,도보,내부,생각,혼술,방문,대화,추천메뉴,주문,전체적,장소,다음,마실,가격,차감,추측,모양,느낌,조화,친구,해피아워,마커,반려동물,소모임,모임,데이트,민생회복 소비쿠폰,간편결제,해피아,키리모찌,사시미,치즈,하몽,아이스크림,요구르트,와사비,칠리,바나나크림,시래기,바나나,하이볼,맥주하이볼,위스키하이볼,맥주,생맥,마전,스시,치킨난반,야끼소바,크림새우,프라이,감자튀김,안주,명란버터구이,타코와사비,크림브륄레,기본안주,명란구이,메뉴,노미호다이,간판,테이블,락스,하이볼잔,접시,머들러,주소,화장실,전화번호,무선인터넷,마이크,로손,돈페이야끼,니혼슈,산토리,애비,전포동,이자카야,남포동,광역시,부산광역시,부산진구,서전로,인근,유료주차장,오사카,글리코상,일본,전포역,부전역,출구,가게,오이타","좋아보이다,별로다,괜찮다,흡족하다,가고 싶다,주문 괜찮다,가격대 적다,저렴하다,가성비 좋다,추천하다,눈 띄다,가깝다,데이트 좋다,한적하다,좋다,메뉴 다양하다,간단하다,종류 다양하다,다양하다,재미있다,잘모르다,감사하다,주말 즐겁다,귀엽다,청결하다,화장실 깨끗하다,깨끗하다,달콤하다,짭짤하다,맛있다,달달하다,단짠단짠,조용하다"
13867062739,BL000000013867062739,"이마트 와인, 데일리로 마시기에 괜찮은 종류와 가격대 후기!",https://blog.naver.com/leedh428/223972709924,블로그,네이버블로그,심심풀이 블로그,2025-08-16,긍정,,"데일리,오늘,다음날,종류,가격대,후기,상품,이유,소개,블루,제품,할인,남아,기준,반대,가격,도수,블랙앤화이트,흰색,상품권,할인율,데일리용,공간,마커,온누리 상품권,면세,가격대비,위스키,싱글몰트,하이볼,와인,블렌디드,레드루비,이마트 와인,이마트,잭다니엘,와일드 터키,조니 워커,로얄살루트,솔드아웃,성지,인천광역시,면세점,신촌,특별시,서울특별시,마포구,신촌로","인기 좋다,괜찮다,숙취 없다,나쁘지않다,종류 많다,가격 있다,세일하다,가격대 좋다,저렴한편 아니다,가격 좋다,가격 싸지 않다,할인 받다,구매하다,안팔리다,좋다,쉽지않다,아쉽다,좋아하다,열풍 불다,꾸미다,데일리 좋다,적합하다,맛있는것 같다"
13870518871,BL000000013870518871,"강원도 정선 가볼만한곳...(가리왕산 케이블카, 파인 포레스트 정선 알파인 리조트...",https://blog.naver.com/elion68/223973928184,블로그,네이버블로그,불가능한 것을 꿈꾸며 살아가다....,2025-08-18,긍정,"가리왕산케이블카,하이원워터월드,파인포레스트정선,주천묵집,정선팔도숯불구이,흔들바위,정선가볼만한곳,강원도정선가볼만한곳,정성여행,정선가성비숙소,강원도정선맛집,파크로쉬정선맛집","원숭이,숄더,중순,올해,여름,오랜만,지금,시간,점심,다음날,오늘,아침,어제,일차,포레스트,더위,성격,위치,국내,최대,파도,소리,나이,체력,생각,숯불,발견,일기,기록,본격적,시작,아점,전국적,유일무이,처음,주문,과식,예정,슬라이드,방전,입장,만신창이,퇴장,이동,근처,검색,등극,전문,이상,리필,방문,지인,입성,예약,조리,명장,에바,검정색,버전,입문,도전,싱크,주변,취침,일정,탑승,종목,변형,탑승권,발부,탑승자,이용,대기,인원,정상,상부,도착,인증샷,로드,조성,전망,하차,하늘,대기줄,풍경,하산,마지막,백미,국밥,몰트,돼지갈비,감자,호박식혜,위스키,하이볼,버번위스키,숯불구이,옹심이,비빔밥,도토리묵,감자전,반찬,후식,된장국밥,디져트,식감,식사,저녁식사,음식,입맛,스타일,트윈베드,창문,바닥,베드룸,테라스,주방,루프탑,데크,배터리,케이블,리프트,바퀴,사진,풍경사진,수채화,바다수영,동계올림픽,올림픽,슬라이더,수영,경기,리조트,여행,먹방여행,숙소,숙박,취미,마커,케이블카,물놀이,파도풀,놀이기구,튜브,산책,서클,전세,브랜딩,치루,인피니티,파노라마,팔도,월터,세미,에반,여사,부부,선수,강원도,강원,정선,가리왕산,계곡,수영장,워터파크,온천,발왕산,맛집,영월,평창,흔들바위,하이원 워터월드,전국,식당,나전역,관광지,플라자,탑승장,정원,전망대,산책로,포토스팟,카페","유명하다,Good,가성비 좋다,추천하다,힘들다,좋아하다,놀이 즐기다,자랑하다,기쁘다,최애,해결하다,질리다,후회하다,배 터지다,어울리지않다,즐기다,간단하다,물 좋다,좋다,아쉽다,전망 담다,관광 편하다,경치 감상하다,다양하다,편하다,밝다,부드럽다,맛집,맛있다,인생 맛집,최고의 맛,맛 들다"
13871327464,BL000000013871327464,"한 모금에 담긴 버번의 깊이, 메이커스 마크 위스키",https://blog.naver.com/wlswn2487588/223974251218,블로그,네이버블로그,지아의하루,2025-08-18,긍정,"메이커스마크,위스키추천,버번위스키,위스키입문,위스키애호가,프리미엄위스키","오늘,오랜만,현재,깊이,마크,라이프,도수,소개,상징,매력,애호가,브랜드,특징,사람,역사,배경,표기,사용,프리미엄,대표,전세계적,세계적,고급화,고급,흐름,국내,애주가,입문,삼대장,도전,탄생,시작,전통적,가문,비법,배합,시도,숙성,등장,차례,대형,인수,과정,그룹,모어,세계,보유,라인업,스탠다드,제품,기본,해외,매장,버전,바탕,오크,스틱,추가,덕분,일반적,이유,원료,강조,특성,여성,장벽,골드,검정색,입구,방식,상징적,특유,베이스,올드,클래식,고민,옥수수,호밀,바닐라,버번,위스키,보드카,버번위스키,주류,테킬라,온더락,칵테일,단맛,얼음,매쉬,패션,왁스,오크통,파라핀,영국식,입문용,입문자,아세톤,프렌치,전통,마커,모금,면세,생산,기업,구조조정,메이커스 마크,아메리칸 위스키,짐빔,산토리,브랜즈,아이코닉,스트레이,하나로,미국,켄터키주,클럽,일본,면세점,대한민국,제주면세점","인지도 높다,유명하다,특별하다,인기 있다,부담 없다,구매하다,추천하다,마시기 좋다,활용도 높다,잘 어울리다,깔끔하다,부드럽다,매끈하다,향 있다,향 줄어들다,향 깊다,위스키 즐기다,풍미 느끼다,풍미 있다,스파이시하다,단맛,달콤하다,부드러운 풍미,풍미 즐기다,단맛 은은하다,고급스럽다,디자인 자랑하다,즐기다,흥미롭다,새로운 방식,성장하다,특별한 제품,제품 다양하다,자랑하다,쉽다,어려운 점,편안하다,활용 높다,친근한 매력,매력 적다"
13875479970,BL000000013875479970,"#61 요즘 일상 (여름 일본과 부산, 요리조리 피해 가는 비 오는 날;>)",https://blog.naver.com/ordinaryzy/223975962243,블로그,네이버블로그,ordinaryZy,2025-08-19,긍정,"요즘일상,주간일기,주간도쿄,도쿄긴자,긴자여행,도쿄여행,도쿄,일기,요즘,여행의의미","바디,얼굴,각질,강아지,돼지,여름,시간,어제,점심,주말저녁,오래간만,주말,아침,하루,주간,예전,일상,일정,결말,짜증,시작,다짐,늦잠,계획,다음,계속,나이,타이밍,숯불,리스키,브랜드,등장,주인,마실,쇼핑,먹부림,목적,규칙적,규칙,시간차,시야,결항,노심초사,도착,날씨,뉴스,이슈,나이스,기억,센스,스위트,프라이빗,공간,중앙,분위기,근처,매번,베이스,평점,처음,햇살,친구,소개,마지막,느낌,리뷰,자랑,포인트,자제,간식타임,마무리,생각,만족,완성,공식,감정,경험,물건,순간,가치,소유,구경,심리적,심리,자유,인연,일기,의미,두부,돼지갈비,해초,해산물,오이스터,소금,당근,토마토,살구,초콜릿,스낵,위스키,칵테일,맥주,커피,라테,레페,마리네이드,안주,가이센돈,해산물 요리,라면,육수,토핑,라멘,국물,피자,나폴리피자,푸딩,디저트,돈코츠라멘,콜라겐,식사,해장,셰프,패딩,귀걸이,그릇,루프탑,세신사,버스,와이퍼,마사지,플레이리스트,사진,3박4일여행,도쿄여행,투어,여행,세신,풍선,인형,마커,주간일기,텐트,만남,소비,피해,출장,직원,오픈런,혈당스파이크,기절,알레르기,병원행,지코바,샤넬,코코,Google,포시즌스,안다즈,아버지,시장,일본,부산,서울특별시,온천,온천장,베이커리,긴자,도쿄,김포시,김포국제공항,지하주차장,맛집,츠키지,병원,도쿄타워,모스크","특별하다,마음에 들다,원 없다,사고싶다,갖고싶다,전환 뜻깊다,어울리다,쾌적하다,깔끔하다,시원하다,녹진하다,맛집,맵다,맛있다,쫀득하다,고소하다,조용하다,깜깜하다,으리으리하다,기대하다,여행 즐기다,행복하다,애매모호하다,귀찮다,제대로이다,즐기다,서운하다,시간 없다,긴장하다,좋다,신선한 해산물,궁금하다,가깝다,간단하다,즐겁다,뜻깊다,충분하다,유쾌하다,야무지다,못하다,쿨하다,귀엽다,기특하다,맑다,반짝이다"
13875877175,BL000000013875877175,매쉬빌(Mash Bill) 위스키는 뭐고 어떻게 나뉘나? 메막은 무슨 버번에 속 하나?,https://blog.naver.com/verdaderamente/223962979081,블로그,네이버블로그,Maximist,2025-08-19,중립,"위스키,버번위스키,버번3대장,메이커스마크,메막,버팔로트레이스,물소,와터,와일드터키,매쉬빌,매쉬빌뜻,하이라이,하이라이위스키,라렌시,웰러스페셜,웰러스페셜리저브,웰러,파피반윙클,사제락라이,사제락,리튼하우스,휘슬피그,휘슬피그10년,불렛라이,불렛라이버번,번헴,소노마컨트리위트,소노마,드라이플라이,서이추","허브,드라이,사용,배합,비율,일반적,이야기,소개,기본형,기본,중간,오크향,균형감,균형,대표,페퍼향,존재감,존재,위트,강조,이상,풍미,단맛,스파이시,곡물,옥수수,보리,호밀,바닐라,민트,카라멜,위스키,버번,버번위스키,매쉬,로즈","스타일 추천,감 좋다,강하다,부드럽다,풍미 달라지다,단맛,풍미 부드럽다,크리미하다"
13878181467,BL000000013878181467,[신동엽 위스키] 블랙써클 - 비교 & 솔직후기,https://blog.naver.com/zzian_u/223976948581,블로그,네이버블로그,"찌안: [일상,소비 기록]",2025-08-20,긍정,"신동엽위스키,신동엽술,신동엽블랙써클,블랙써클,블랙써클위스키,블랙써클도수,블랙써클에어링,블랙써클니트,가성비위스키,하이볼위스키","일주일,검정색,비교,후기,사람,후기작성,결제내역,출시,확인,할인,구매가능,방지,태그,도수,용량,목넘김,특징,검색,세팅,마실,준비,뿌리,알콜향,시음,마크,순위,차이,에어링,마무리,추가,마커,서클,금액,가성비,풍미,바닐라향,치즈,후추,바닐라,카라멜,위스키,온더락,하이볼,블렌디드,안주,위조,세븐일레븐,글렌피딕,와일드 터키,메이커스 마크,카카오페이,신동엽,지점","괜찮다,구매하다,금액 있다,궁금하다,간단하다,행복하다,기대하다,부드럽다,향 세다,향 나다,달콤하다,맛있다"
13887451821,BL000000013887451821,"[이태원] 몬드리안호텔 서울 - 내돈내산,시그니처킹 후기,수영장,서울호캉스,답프로포즈",https://blog.naver.com/jboo21/223979239247,블로그,네이버블로그,기록하기,2025-08-23,긍정,"몬드리안호텔,몬드리안서울이태원,알티튜드풀,이태원호텔,몬드리안수영장,몬드리안,몬드리안시그니처킹,몬드리안후기,몬드리안이태원,이태원몬드리안,이태원호텔수영장,서울호캉스,서울호텔야외수영장","식물,기념일,휴일,성수기,시간,아침,옛날,브레이크타임,내돈내산,시그니처,후기,프러포즈,기념,주변,예약,패키지,입장,가격,신청,비수기,할인,도착,리셉션,진행,지하,홍보영상,계속,웨이팅,발견,구경,차례,인기,추천,시티,완료,고층,입장권,크기,충전,시스템,조절,웰컴,객실정비,수납,준비,분위기,입구,오른쪽,케미,브랜드,유기농,원료,남산뷰,공사,집중,결심,확인,티켓,교환,날씨,성공,앞자리,사람,커플사진,주문,타임,시간절약,위치,헐레벌떡,서프라이즈,마음,눈물,포토,마감,부족,오매불망,외국인,다음,달걀,과자,약과,간식,커피머신 캡슐,양주,칵테일,모히토,케이크,클럽샌드위치,프라이,마라탕,꿔바로우,샌드위치,식물성,음식,메뉴,정장,아머,슬리퍼,팔찌,선글라스,침대,액자,조명,옷장,수납장,의자,거울,조화꽃,정수기,냉장고,엘리베이터,화장실,샤워실,배달,다리미,al,샴푸,컨디셔너,바디클렌저,사진,노래,셀프촬영,수영,호텔,5성급,투숙객,투숙,체크인,투어,숙소,여행,호캉스,셀카,눈치게임,풍선,마커,물놀이,성수,미군부대,결제,신용카드,카드,내수,고용,코웨이,여기어때,유튜브,마이리얼트립,몬드리안호텔,이태원,서울특별시,수영장,피트니스센터,군부대,성수동,용인,포토존,옥상,실내수영장","뷰 있다,뷰 좋다,유명하다,마음에 들다,짱 좋다,좋게하다,가격 좋다,가격 비싸다,비싸다,절약되다,잘모르다,설레다,기분 좋다,잘 챙기다,안좋다,신나다,흐리다,좋다,사진 찍기 좋다,물 좋다,웃기다,재미있다,조심하다,든든하다,잃어버리다,잘하다,즐기다,제대로되다,내기 좋다,헬스장 좋다,잘되다,편하다,예쁘다,귀엽다,평범하다,꾸미다,유용하다,쓰기 편하다,맛있다"
13901400452,BL000000013901400452,6월ㄹ,https://blog.naver.com/hbhaja/223985672627,블로그,네이버블로그,⠀⠀⠀,2025-08-27,긍정,"도우스탠드,방천시장,스탠다드커피하우스,교동장미,마당,문현사커피로스터스,삼덕동피삼사","이마,장미,고양이,얼굴,영원,하루,담날,아침,시간,오랜만,새벽,지금,일상,인간,변명,시작,사랑,사이즈,존재,행복,일기,기대,착각,고민,기억,휴무,선물,매장,가족,유독,이름,추가,사이드,의미심장,구매,덩어리,다사다난,천근만근,무념무상,초지일관,자포자기,춘래불사춘,본인,스탠다드,추천,지하,마지막,조합,기름,물기,최고,친구,이슈,운영,처돌이,도안,상황,해결,찐막,물건,번호,행동,문제,뽀뽀,약속,오바쌈바,거인,양심,재료,다이어트,자랑,색감,맛도리,개인적,이유,계속,정석,처음,완전체,분리,등장,재미,남자친구,지인,마무리,결정,보유,배웅,근처,종류,생각,도착,집들이 선물,준비,감흥,웰컴,미니,시간제한,최대,점수,다음,칭찬,중요,거품,우울,동네친구,빈티지,상태,개인,남자,부족,제한,베이글,당면,두부,망개떡,술밥,치즈,크림치즈,고기,조개,명란,차돌박이,계란,갈매기살,멸치육수,젤라또,아이스크림,에그,버터,크림,놀래미,대구,참치,멸치,식초,간장,참치액,참치액젓,참기름,후추,양념,양념장,된장,액젓,머쉬룸,바질,토마토,수박,청경채,감자,오이,샐러드,다진마늘,복숭아,자두,부추,간식,고량주,커피,아이스아메리카노,위스키,웰컴주,피자,투움바 파스타,김치볶음,소세지볶음,볶음,불족발,불족,족발,술찜,명란덮밥,토마토덮밥,덮밥,청경채볶음,볶음면,마라샹궈,토마토라면,교동,된장술밥,비빔면,계란반숙,된장찌개,푸딩,월남쌈,디저트,토스트,닭죽,샤브,튀김,수제비,안주,김치,참치김밥,김밥,육회,조개찜,라면,반숙,육수,에그토스트,김치김밥,음주,냉털,크림치즈맛,푸드파이터,커피맛,행복지수,별미,메뉴,치즈맛,냉장,셔츠,지갑,가방,스탠드,거울,테이블,바가지,냉장고,마당,우리집,하우스,전화,내과,버스,오도방,오도방구,대학생,사진,노래모음,노래,사격,스티커,모음집,키링,마커,인형,뽑기,게임,수다,인형뽑기,집들이,술약속,거품주,계산,카드,사기,출근,만근,퇴근,직원,알바,닌텐도,본가,탕화쿵푸,솔밭샤브,응우옌,쿠로미,알레프,치이카와,도희,지수,남동생,동생,누나,사장,시장,피자집,부산,동성로,카페,방천시장,술집,동네,마트,동대구역,커피 하우스,반월당,맛집,떡집,일본,게임장,젤라또 가게,가게,월남,삼덕동,빈티지샵,대학교,갤러리,고등학교,무인샵,학교","이름 나다,만족하다,질 미치다,잘 쓰다,별로다,좋은 기억,종류 많다,구매하다,양이 작다,신나다,행복하다,오열하다,칭찬 받다,즐겁다,중요하다,기막히다,우울하다,좋다,커피 좋다,궁금하다,친구 좋아하다,쉽다,토마토 좋다,짜릿하다,진하다,좋아하다,잘 다니다,머쓱하다,고맙다,웃기다,심심하다,감탄하다,먹고 싶다,밉다,소소하다,민망하다,시간제한 없다,너무하다,기대하다,상태 좋다,서비스 주다,빠르다,미치다,귀엽다,예쁘다,미친놈,신기하다,센스 좋다,못하다,부족하다,맛 반하다,맛있다,맛 궁금하다,맛집,음식 맛있다,달달하다,맛 부족하다,조용하다"
13909324234,BL000000013909324234,제주 혼술바 핫플 인정인 또똣 제주혼술바,https://blog.naver.com/merryjin11022/223988193565,블로그,네이버블로그,메리View,2025-08-30,긍정,,"오늘,시간,지금,저녁,하루,영업시간,혼술,인정,근처,감성,혼자,대화,분위기,위치,외관,느낌,입구,모습,센스,처음,사투리,실내,생각,공간,일반,테이블석,마련,사람,방문,시작,벽면,포스터,메뉴판,확인,알코올,구성,참고,기본,세팅,구입,발걸음,방명록,특유,마음,고민,이야기,기회,주변,걱정,제조,마실,실력자,즉석,친구,연락,인연,계속,마무리,그림,제주도 여행,혼자여행,여행객,여행,관광객,게임,마커,엽서,술게임,직원,메뉴,무알콜,식사,음식,팝콘,과자,간식,버번위스키,칵테일,하이볼,위스키,꼬냑,위스키하이볼,안주,겉옷,가방,스타일,바테이블,테이블,옷걸이,주소,배달,업체,전화번호,잭다니엘,하리보젤리,포스틱,사장,제주특별자치도,핫플,동문시장,맛집,핫플레이스,만남로,제주시,중앙로","자유롭다,유명하다,관광객 많다,종류 많다,부담 없다,강추 드리고싶다,가득하다,가득차다,추천하다,눈치 보다,좋다,우울하다,즐기다,재미있다,따뜻하다,자랑하다,다양하다,기회 얻다,선택 좋다,안주 좋다,먹고 싶다,느낌 좋다,파티 즐기다,시간 있다,친하다,소중하다,여행하기 편하다,외롭다,따사롭다,편하다,도움 주다,감성적이다,예쁘다,잘 어울리다,가볍다,부드럽다,맛집,다양한 맛,맛있다"
13844269875,CF000000013844269875,[일본]  일본 여행 전리품 입니다.,https://cafe.naver.com/whiskycognac/757562,카페,네이버카페,위스키코냑클럽,2025-08-09,중립,,"전리품,구입기,필수,정보,구입처,구입가격,구매,회원,자랑,게시판,이용,주의사항,삭제,금지,게시글,이름,제품명,표시,가격,개인,거래,언급,문의,댓글,쪽지,이벤트용,이벤트,참여,후기,내용,협찬,혜택,국내,예시,참고,질문,미부착,부착,판매,라벨,매입,해외,구입,목적,배치,블랑,주문,포인트,사용,프라이빗,셀렉트,시음,지배적,생각,기준,사진,유도,일본여행,탐방,호텔,문구류,마커,미니어쳐,면세,재판매,금액,바닐라,위스키,불법유통,불법,한글,빅카메라,글렌알라키,신세계면세점,아마존,위즐,일마존,와이프,일본,도쿄,면세점,긴자,대한민국","좋게하다,괜찮다,구매하다,좋다,고맙다,좋은 분,시원하다,스파이시하다"
13868935033,CF000000013868935033,[주류샵]  시트러스맛 위스키/메막/시그넷 바이알 구매(feat. 위스키파크 인천부천점),https://cafe.naver.com/whiskycognac/761077,카페,네이버카페,위스키코냑클럽,2025-08-17,긍정,,"예전,중복,구매,문의,회원,추천,클래식,검색,마크,올드,스톤,싱글,참고,구입,처음,안내,마지막,이벤트,메뉴판,구입기,필수,정보,구입처,구입가격,자랑,게시판,이용,주의사항,삭제,금지,게시글,이름,제품명,표시,가격,개인,거래,언급,댓글,쪽지,이벤트용,참여,후기,내용,협찬,혜택,국내,예시,질문,미부착,부착,판매,라벨,매입,해외,유도,면세,재판매,불법유통,알바,불법,테이스팅 노트,메뉴,시트러스,위스키,넥타,인공지능,한글,박스,하우스,정리,카발란,글렌고인,메이커스 마크,넬리,엔트리,감사용,마키,오반,블레어,사장,주류샵,인천광역시,부천시,카페","명성 자자하다,떨리다,친절하게 안내하다,좋다,최애,궁금하다,빠르다"
13876272352,CF000000013876272352,"[초보시음기]  시트러스노트에 결국 흥미를 못느꼈다고 한다. 취향찾기 성공?(feat.,피트충격)",https://cafe.naver.com/whiskycognac/762054,카페,네이버카페,위스키코냑클럽,2025-08-19,중립,,"예전,초보,흥미,취향,성공,충격,구매,문의,회원,추천,게시판,이용,주의사항,삭제,금지,게시글,이름,제품명,표시,구입기,구입처,정보,개인,거래,자랑,언급,댓글,쪽지,이벤트용,이벤트,참여,후기,내용,협찬,혜택,국내,예시,참고,질문,미부착,부착,판매,라벨,매입,해외,구입,유도,공책,면세,재판매,불법유통,불법,시음기,시트러스,레몬,위스키,레몬수,버번,한글,하우스,정리,넬리,엔트리,소독약,감사용,마키,인천광역시,부천시,카페,병원","별로다,어질어질하다,축하하다,매력적이다,매력 적다,꿉꿉하다,느끼하다"
13899435544,CF000000013899435544,로얄샬루트 21년과 글렌피딕 18년 중 어느게 더 좋을까요?,https://cafe.naver.com/whiskycognac/765165,카페,네이버카페,위스키 코냑 클럽,2025-08-27,중립,,"오늘,옛날,로얄,쿠폰,차이,나열,알코올,순수,게시판,이용,주의사항,삭제,금지,게시글,이름,제품명,표시,구입기,구입처,정보,개인,거래,자랑,언급,문의,댓글,쪽지,이벤트용,이벤트,참여,후기,내용,협찬,혜택,국내,구매,예시,참고,질문,미부착,부착,판매,라벨,매입,해외,구입,유도,면세,재판매,불법유통,불법,싱글몰트,위스키,쉐리,하이볼,한글,글렌피딕,홈플러스,발렌타인,오켄토션,맥켈란,켄토,러셀","잘먹다,구매하다,좋다,싫다,안맞다,냄새 싫다,향 없다,입맛 맞다,맛이 없다,맛있다"
13852902039,DC000000013852902039,사실 병입 에어링은 환상이 아닐까?,https://gall.dcinside.com/mgallery/board/view/?id=whiskey&no=1283347,커뮤니티,디시인사이드,"위스키 갤러리
마이너",2025-08-12,부정,,"지금,에어링,환상,상온,여지,발굴,차이,마실,생각,해골,코르크,변화,위스키,취업,변론,현행,찬장,보틀,부엌,요이치,본가,파라필름,일본",확실하다
13870681449,DC000000013870681449,칵바리)상수 크로우,https://gall.dcinside.com/mgallery/board/view/?id=cock_tail&no=148454,커뮤니티,디시인사이드,"칵테일 갤러리
마이너",2025-08-18,긍정,,"오늘,생일,휴일,시리즈,발아,테이크,리뷰,스압,슬로우,입구,흰색,후기,진취,지인,혼자,변경,탄산,최고,이벤트,취향,서브,마실,올드,특유,손님,주문,진리,서비스,친구,이야기,선택,투어,마커,쉘터,얼음,몰트,옥수수,대구,초콜릿,하이볼,칵테일,패션,상수,테이블,그래버 바,바카디,하이드아웃,숙대,리프트,노선,숙희,앨리스,마리아,스즈,리키,사장,합정,대전,청담,창원특례시,천안시,불당동,상수역,경주,영등포구,동인천역,마산,부산서면,서면,월평동,홍대입구,하바나,클럽,맨하탄,바티칸시국,PC방","만족하다,안좋다,좋다,맛있다,밍밍하다,새콤하다,스파이시하다"
13879087238,DC000000013879087238,선생님들 메이커스 마커 먼지쌓인거 사도 되나요??,https://gall.dcinside.com/mgallery/board/view/?id=whiskey&no=1292266,커뮤니티,디시인사이드,"위스키 갤러리
마이너",2025-08-20,중립,,"할인,마커,선생님,편의점","안팔리다,야무지다,먼지 쌓이다,먼지 있다"
13905326322,DC000000013905326322,형님들 감사합니다,https://gall.dcinside.com/mgallery/board/view/?id=whiskey&no=1301051,커뮤니티,디시인사이드,"위스키 갤러리
마이너",2025-08-28,긍정,,"오늘,할인,검색,컴백,출국,기억,마커,위린이,한화,글렌피딕,돈키호테,형님,갤러리,일본",감사하다
